Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
Buenos Aires,Saavedra,Colonia San Martín,0,0,0,0,0,0,0,0,0
Buenos Aires,Saavedra,Dufaur,0,0,0,0,0,0,1,0,0
Buenos Aires,Saavedra,Espartillar,0,0,0,1,1,0,1,1,0
Buenos Aires,Saavedra,Goyena,0,0,0,1,0,0,0,0,0
Buenos Aires,Saavedra,Las Encadenadas,0,0,0,0,0,0,0,0,0
Buenos Aires,Saavedra,Pigüé,0,0,0,1,1,1,1,0,0
Buenos Aires,Saavedra,Saavedra,0,0,0,1,1,1,1,1,0
Buenos Aires,Saladillo,Alvarez de Toledo,0,0,0,1,0,1,1,0,1
Buenos Aires,Saladillo,Blaquier,0,0,0,0,0,0,0,0,0
Buenos Aires,Saladillo,Cazón,0,0,0,1,0,0,1,0,0
Buenos Aires,Saladillo,Del Carril,0,0,0,0,1,0,1,1,0
Buenos Aires,Saladillo,Polvaredas,0,0,0,0,0,0,0,0,0
Misiones,Eldorado,Puerto Mado,0,0,0,0,0,0,0,0,0
Misiones,Eldorado,Puerto Pinares,0,0,0,0,1,0,0,0,0
Caba,COMUNA 03,SAN CRISTOBAL,1,1,1,1,1,1,1,1,1
Catamarca,Tinogasta,Fiambalá,0,0,0,1,1,1,1,1,1
Catamarca,Tinogasta,La Puntilla,0,0,0,0,0,0,0,0,0
Catamarca,Tinogasta,La Ramadita,0,0,0,0,0,0,0,0,0
Catamarca,Tinogasta,Los Balverdis,0,0,0,0,0,0,0,0,0
Catamarca,Tinogasta,Medanitos,0,0,0,0,1,0,0,0,0
Catamarca,Tinogasta,Palo Blanco,0,0,0,0,0,0,0,0,0
Catamarca,Tinogasta,Pampa Blanca,0,0,0,0,0,0,0,0,0
Catamarca,Tinogasta,Punta del Agua,0,0,0,0,0,0,0,0,0
Catamarca,Tinogasta,Saujil,0,0,0,0,0,0,0,0,0
Catamarca,Tinogasta,Tatón,0,0,0,0,1,0,0,0,0
Caba,COMUNA 09,LINIERS,1,1,1,1,1,1,1,1,1
Cordoba,Punilla,Capilla del Monte,1,1,0,0,1,1,1,1,0
Cordoba,Punilla,Casa Grande,0,0,0,0,0,0,0,1,0
Cordoba,Punilla,Charbonier,0,0,0,0,0,0,0,1,0
Cordoba,Punilla,Cosquín,1,1,0,0,1,1,1,1,0
Cordoba,Punilla,Cuesta Blanca,0,0,0,0,0,0,0,1,0
Cordoba,Punilla,Estancia Vieja,0,0,0,0,1,0,0,1,0
Cordoba,Punilla,Huerta Grande,0,1,0,1,1,1,1,1,0
Caba,COMUNA 12,COGHLAN,1,1,1,1,1,1,1,1,1
Cordoba,Santa María,Despeñaderos,1,0,0,1,1,1,1,1,0
Cordoba,Santa María,Dique Chico,0,0,0,0,0,0,0,0,0
Cordoba,Santa María,El Potrerillo,0,0,0,0,1,1,0,0,0
Cordoba,Santa María,Falda del Cañete,0,0,0,0,1,1,0,0,0
Cordoba,Santa María,Falda del Carmen,0,0,0,0,1,0,1,0,0
Cordoba,Santa María,José de la Quintana,0,0,0,0,1,0,0,0,0
Cordoba,Santa María,La Boca del Río,0,0,0,0,0,0,1,0,0
Cordoba,Santa María,La Carbonada,0,0,0,0,1,0,0,0,0
Cordoba,Santa María,La Cumbrecita,0,0,0,0,0,0,1,1,0
Cordoba,Santa María,La Donosa,0,0,0,0,0,0,0,1,0
Caba,COMUNA 15,VILLA ORTUZAR,1,1,1,1,1,1,1,1,1
Catamarca,Ambato,Chuchucaruana,0,0,0,0,0,0,0,0,0
Catamarca,Ambato,Colpes,0,0,0,0,0,0,0,0,0
Catamarca,Ambato,El Bolsón,0,0,0,0,1,0,0,0,1
Catamarca,Ambato,El Rodeo,0,0,0,0,1,0,1,1,1
Catamarca,Ambato,Huaycama,0,0,0,0,0,0,0,0,0
Catamarca,Ambato,La Puerta,0,0,0,0,1,0,1,0,1
Catamarca,Ambato,Las Chacritas,0,0,0,0,0,0,0,0,1
Catamarca,Ambato,Las Juntas,0,0,0,0,1,0,0,0,0
Catamarca,Ambato,Los Castillos,0,0,0,0,0,0,0,0,0
Catamarca,Ambato,Los Talas,0,0,0,0,0,0,0,1,0
Corrientes,Saladas,Saladas,1,0,0,0,1,1,1,0,1
Corrientes,Saladas,San Lorenzo,0,0,0,1,1,1,1,1,1
Corrientes,San Cosme,Ingenio Primer Correntino,0,0,0,0,0,0,0,0,0
Corrientes,San Cosme,Paso de la Patria,0,0,0,0,1,1,1,1,1
Corrientes,San Cosme,San Cosme,1,0,0,0,1,1,1,1,1
Corrientes,San Cosme,Santa Ana,0,0,0,0,1,1,1,1,0
Corrientes,San Luis del Palmar,San Luis del Palmar,0,0,0,0,1,1,1,0,1
Corrientes,San Martín,Colonia Carlos Pellegrini,0,0,0,0,1,0,1,0,0
Corrientes,San Martín,Guaviraví,0,0,0,0,1,0,0,0,0
Corrientes,San Martín,La Cruz,1,0,0,0,1,1,1,0,1
Corrientes,San Martín,Yapeyú,0,0,0,0,1,1,1,0,0
Corrientes,San Miguel,Loreto,0,0,0,0,1,0,1,1,1
Corrientes,San Miguel,San Miguel,0,0,0,0,1,1,1,1,1
Cordoba,Santa María,Toledo,1,0,0,1,1,1,1,1,0
Cordoba,Santa María,Valle Alegre,0,0,0,0,0,0,0,0,0
Cordoba,Santa María,Valle de Anisacate,0,0,0,0,0,0,0,1,0
Cordoba,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),0,0,0,0,1,1,1,1,0
Cordoba,Santa María,Villa del Prado,0,0,0,0,0,0,0,1,0
Cordoba,Santa María,Villa La Bolsa,0,0,0,0,1,1,0,1,0
Cordoba,Santa María,Villa Los Aromos,1,0,0,0,0,0,1,1,0
Cordoba,Santa María,Villa Parque Santa Ana,1,0,0,0,1,1,1,0,0
Cordoba,Santa María,Villa San Isidro - José de la Quintana,0,0,0,0,0,0,1,1,0
Cordoba,Santa María,Villa Sierras de Oro,0,0,0,0,1,1,0,0,0
Cordoba,Santa María,Yocsina,0,0,0,0,1,0,0,0,0
Cordoba,Sobremonte,Caminiaga,0,0,0,1,0,0,0,0,0
Cordoba,Sobremonte,Cerro Colorado,0,0,0,0,0,0,0,0,0
Cordoba,Sobremonte,Chuña Huasi,0,0,0,0,0,0,0,0,0
Cordoba,Sobremonte,Pozo Nuevo,0,0,0,0,1,0,0,0,0
Cordoba,Sobremonte,San Francisco del Chañar,0,0,0,1,1,1,1,0,1
Cordoba,Tercero Arriba,Almafuerte,1,1,0,1,1,1,1,1,0
Cordoba,Tercero Arriba,Colonia Almada,0,0,0,0,1,0,1,1,0
Cordoba,Tercero Arriba,Corralito,0,0,0,1,1,1,0,1,1
Cordoba,Tercero Arriba,Dalmacio Vélez,0,0,0,1,1,1,1,0,0
Cordoba,Tercero Arriba,General Fotheringham,1,0,0,0,1,1,1,1,0
Cordoba,Tercero Arriba,Hernando,1,1,0,1,1,1,1,0,0
Cordoba,Tercero Arriba,James Craik,1,1,0,1,1,1,1,1,0
Cordoba,Tercero Arriba,Las Isletillas,0,0,0,0,1,0,1,1,0
Cordoba,Tercero Arriba,Las Perdices,1,0,0,0,1,1,1,1,1
Cordoba,Tercero Arriba,Los Zorros,0,0,0,0,1,1,1,0,0
Cordoba,Punilla,La Cumbre,1,0,0,0,1,1,1,1,0
Cordoba,Punilla,La Falda,1,1,0,1,1,1,1,1,0
Cordoba,Punilla,Las Jarillas,0,0,0,0,0,0,0,1,0
Cordoba,Punilla,Los Cocos,1,0,0,0,1,1,1,1,0
Cordoba,Punilla,Mallín,0,0,0,0,0,0,0,0,0
Cordoba,Punilla,Mayu Sumaj,0,1,0,0,0,0,1,1,0
Cordoba,Punilla,Quebrada de Luna,0,0,0,0,0,0,0,0,0
Cordoba,Punilla,San Antonio de Arredondo,0,1,0,1,1,1,1,1,0
Cordoba,Punilla,San Esteban,1,0,0,0,0,0,1,1,0
Cordoba,Punilla,San Roque,0,0,0,1,1,1,0,1,0
Cordoba,Punilla,San Roque Del Lago,0,0,0,0,0,0,0,0,0
Cordoba,Punilla,Santa María de Punilla,1,0,0,1,1,1,1,1,0
Cordoba,Punilla,Tala Huasi,0,0,0,0,1,1,0,1,0
Cordoba,Punilla,Tanti,0,0,0,0,1,1,0,1,0
Cordoba,Río Cuarto,Las Albahacas,1,0,0,0,1,0,1,0,0
Cordoba,Río Cuarto,Las Higueras,1,1,0,1,1,1,1,0,0
Cordoba,Río Cuarto,Las Peñas,1,0,0,0,1,1,1,1,0
Cordoba,Río Cuarto,Las Vertientes,1,0,0,1,1,1,1,0,0
Cordoba,Río Cuarto,Malena,1,0,0,0,1,0,1,0,0
Cordoba,Río Cuarto,Monte de los Gauchos,0,0,0,0,1,0,1,0,0
Cordoba,Río Cuarto,Paso del Durazno,0,0,0,0,1,0,0,0,0
Cordoba,Río Cuarto,Río Cuarto,1,1,1,1,1,1,1,1,1
Cordoba,Río Cuarto,Sampacho,1,0,0,1,1,1,1,1,0
Cordoba,Río Cuarto,San Basilio,1,0,0,1,1,1,1,0,1
Cordoba,Río Cuarto,Santa Catalina (Est. Holmberg),1,0,0,0,1,1,1,0,0
Cordoba,Tercero Arriba,Oliva,1,0,0,1,1,1,1,1,0
Cordoba,Tercero Arriba,Pampayasta Norte,0,0,0,0,0,0,1,1,0
Cordoba,Tercero Arriba,Pampayasta Sur,0,0,0,1,1,1,0,0,1
Cordoba,Tercero Arriba,Punta del Agua,0,0,0,0,1,0,0,1,0
Cordoba,Tercero Arriba,Río Tercero,1,1,0,1,1,1,1,1,1
Cordoba,Tercero Arriba,Tancacha,1,0,0,0,1,1,1,1,1
Cordoba,Tercero Arriba,Villa Ascasubi,0,0,0,0,1,1,1,1,0
Cordoba,Totoral,Candelaria Sur,0,0,0,0,0,0,0,0,0
Cordoba,Totoral,Cañada de Luque,0,0,0,0,1,1,1,0,0
Cordoba,Totoral,Capilla de Sitón,0,0,0,0,1,0,1,0,0
Cordoba,Totoral,La Pampa,0,0,0,0,0,0,0,0,0
Cordoba,Totoral,La Paz,0,0,0,0,0,0,0,0,0
Cordoba,Totoral,Las Peñas,1,0,0,0,1,1,1,1,0
Cordoba,Totoral,Los Mistoles,0,0,0,0,0,0,0,0,0
Cordoba,Totoral,Santa Catalina,0,0,0,0,0,0,0,0,0
Cordoba,Santa María,La Paisanita,1,0,0,0,1,0,1,1,0
Cordoba,Santa María,La Perla,0,0,0,0,1,1,0,0,0
Cordoba,Santa María,La Rancherita,0,0,0,0,0,0,0,1,0
Cordoba,Santa María,La Serranita,0,0,0,0,1,1,1,1,0
Cordoba,Santa María,Los Cedros - Las Quintas,0,0,0,0,1,1,1,0,0
Cordoba,Santa María,Lozada,0,0,0,0,1,1,1,1,0
Cordoba,Santa María,Malagueño,1,0,0,1,1,1,1,1,0
Cordoba,Santa María,Mi Valle,0,0,0,0,0,0,0,0,0
Cordoba,Santa María,Milenica,0,0,0,0,1,1,0,0,0
Cordoba,Santa María,Monte Ralo,0,0,0,0,1,1,0,1,0
Cordoba,Santa María,Potrero de Garay,0,0,0,1,1,1,1,1,0
Cordoba,Santa María,Rafael García,0,0,0,0,1,0,1,1,0
Cordoba,Santa María,San Clemente,0,0,0,0,1,1,1,0,0
Cordoba,Santa María,San Nicolás,1,0,0,0,1,1,1,0,0
Cordoba,Santa María,Socavones,0,0,0,0,0,0,0,0,0
Cordoba,Santa María,Tejas Tres,0,0,0,0,0,0,0,0,0
Cordoba,Santa María,Tierra Alta,0,0,0,0,0,0,0,0,0
Entre Rios,Colón,La Clarita,0,0,0,0,1,0,1,1,0
Entre Rios,Colón,Pueblo Cazes,0,0,0,0,0,0,0,1,0
Entre Rios,Colón,Pueblo Liebig's,0,0,0,0,1,1,1,1,0
Entre Rios,Colón,San José,1,0,0,0,1,1,1,1,0
Entre Rios,Colón,Ubajay,1,0,0,1,1,1,1,1,0
Entre Rios,Colón,Villa Elisa,1,1,0,1,1,1,1,1,0
Entre Rios,Concordia,Benito Legeren,0,0,0,0,1,1,0,0,0
Entre Rios,Concordia,Calabacilla,0,0,0,0,1,1,0,1,0
Entre Rios,Concordia,Clodomiro Ledesma,0,0,0,0,1,0,0,1,0
Entre Rios,Concordia,Colonia Ayuí,0,0,0,0,1,1,1,1,0
Entre Rios,Concordia,Colonia General Roca,0,0,0,0,0,0,0,0,0
Entre Rios,Concordia,Colonia Yeruá,0,0,0,0,0,0,0,0,0
Entre Rios,Concordia,Concordia,1,1,0,1,1,1,1,1,1
Entre Rios,Concordia,El Redomón,0,0,0,0,0,0,0,0,0
Entre Rios,Concordia,Estación Yeruá,0,0,0,0,1,0,1,1,0
Entre Rios,Concordia,Estación Yuquerí,0,0,0,0,0,0,0,1,0
Entre Rios,Concordia,Estancia Grande,0,0,0,0,1,0,0,1,0
Entre Rios,Concordia,La Criolla,0,0,0,0,1,1,1,1,1
Entre Rios,Concordia,Las Tejas,0,0,0,0,1,1,0,0,0
Entre Rios,Concordia,Los Charrúas,0,0,0,0,1,1,1,1,0
Entre Rios,Concordia,Nueva Escocia,0,0,0,0,1,0,0,1,0
Entre Rios,Concordia,Osvaldo Magnasco,0,0,0,0,1,0,1,1,0
Entre Rios,Concordia,Pedernal,0,0,0,0,1,0,0,1,0
Entre Rios,Concordia,Puerto Yeruá,0,0,0,0,1,0,1,1,0
Entre Rios,Concordia,Villa Adela,0,0,0,0,1,1,0,0,0
Entre Rios,Concordia,VILLA ZORRAQUIN,0,0,0,0,1,1,0,0,0
Entre Rios,Diamante,Aldea Brasilera,0,0,0,0,1,1,1,1,0
Entre Rios,Diamante,Aldea Grapschental,0,0,0,0,0,0,0,0,0
Entre Rios,Diamante,Aldea Protestante,1,0,0,0,1,0,1,1,0
Entre Rios,Diamante,Aldea Salto,0,0,0,0,0,0,1,0,0
Entre Rios,Diamante,Aldea San Francisco,0,0,0,0,0,0,0,0,0
Entre Rios,Diamante,Aldea Spatzenkutter,0,0,0,0,0,0,1,1,0
Corrientes,San Roque,9 de Julio (Est. Pueblo 9 de Julio),0,0,0,0,1,0,1,0,0
Corrientes,San Roque,Chavarría,0,0,0,0,0,0,1,0,1
Corrientes,San Roque,Colonia Pando,0,0,0,0,1,0,0,0,0
Corrientes,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),0,0,0,0,1,0,1,0,1
Corrientes,San Roque,San Roque,0,0,0,0,1,1,1,0,1
Corrientes,Santo Tomé,Garruchos,0,0,0,0,1,0,0,0,1
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,1,0,0,1,1,1,1,0,1
Corrientes,Santo Tomé,José Rafael Gómez,0,0,0,0,1,0,0,1,0
Corrientes,Santo Tomé,Santo Tomé,1,0,0,0,1,1,1,1,1
Corrientes,Sauce,Sauce,0,1,0,0,1,1,1,0,1
Entre Rios,Colón,Arroyo Barú,0,0,0,1,1,0,1,1,0
Entre Rios,Colón,Colón,1,1,0,1,1,1,1,1,1
Entre Rios,Colón,Colonia Hugues,0,0,0,0,0,0,0,1,1
Entre Rios,Colón,El Brillante,0,0,0,0,0,0,0,1,0
Entre Rios,Paraná,San Benito,1,1,0,0,1,1,1,1,0
Entre Rios,Paraná,Sauce Montrull,0,0,0,0,0,0,0,1,0
Entre Rios,Paraná,Sauce Pinto,0,0,0,0,0,0,1,0,0
Entre Rios,Paraná,Seguí,1,1,0,0,1,1,1,1,1
Entre Rios,Paraná,Sosa,0,0,0,0,0,0,1,0,0
Entre Rios,Paraná,Tabossi,0,1,0,1,1,1,1,1,0
Entre Rios,Paraná,Tezanos Pintos,0,0,0,0,0,0,1,0,0
Entre Rios,Paraná,Viale,1,1,0,1,1,1,1,1,0
Entre Rios,Paraná,Villa Fontana,0,0,0,0,1,0,1,0,0
Entre Rios,Paraná,Villa Gobernador Luis F. Etchevehere,0,0,0,0,0,0,1,0,0
Entre Rios,Paraná,Villa Urquiza,1,0,0,0,1,1,1,0,0
Entre Rios,San Salvador,General Campos,1,0,0,0,1,0,1,1,1
Entre Rios,San Salvador,San Salvador,1,0,0,1,1,1,1,1,0
Entre Rios,Tala,Altamirano Sur,0,0,0,0,0,0,1,0,0
Entre Rios,Tala,Durazno,1,0,0,0,0,0,1,1,0
Chubut,Rawson,Playa Unión,1,1,1,1,1,1,1,1,0
Chubut,Rawson,Rawson,1,1,1,1,1,1,1,1,1
Chubut,Rawson,Trelew,1,1,1,1,1,1,1,1,1
Chubut,Río Senguer,Aldea Apeleg,0,0,0,0,0,0,1,1,1
Chubut,Río Senguer,Aldea Beleiro,0,0,0,0,0,0,1,0,1
Chubut,Río Senguer,Alto Río Senguer,0,0,1,0,1,0,1,1,1
Chubut,Río Senguer,Doctor Ricardo Rojas,0,0,0,0,0,0,1,0,1
Chubut,Río Senguer,Facundo,0,0,0,0,0,0,1,1,1
Chubut,Río Senguer,Lago Blanco,0,0,0,0,0,0,1,0,1
Chubut,Río Senguer,Río Mayo,0,0,0,1,1,0,1,1,1
Chubut,Sarmiento,Buen Pasto,0,0,0,0,0,0,1,0,1
Entre Rios,Tala,Estación Arroyo Clé,0,0,0,0,0,0,0,0,0
Entre Rios,Tala,Gobernador Echagüe,0,0,0,0,0,0,1,0,0
Entre Rios,Tala,Gobernador Mansilla,0,0,0,0,1,1,1,1,0
Entre Rios,Tala,Gobernador Solá,0,0,0,0,1,0,0,0,0
Entre Rios,Tala,Guardamonte,0,0,0,0,0,0,1,0,0
Entre Rios,Tala,Las Guachas,0,0,0,0,0,0,0,0,0
Entre Rios,Tala,Maciá,0,1,0,0,1,1,1,0,0
Entre Rios,Tala,Rosario del Tala,1,0,0,1,1,1,1,0,0
Entre Rios,Uruguay,1º de Mayo,0,0,0,1,0,0,1,1,0
Entre Rios,Uruguay,Basavilbaso,1,0,0,1,1,0,1,1,0
Entre Rios,Uruguay,Caseros,1,0,0,1,1,1,1,1,0
Entre Rios,Uruguay,Colonia Elía,0,0,0,0,1,0,1,1,0
Entre Rios,Uruguay,Concepción del Uruguay,1,1,1,1,1,1,1,1,0
Entre Rios,Uruguay,Estancia San Pedro,0,0,0,0,0,0,0,1,0
Entre Rios,Uruguay,Herrera,1,0,0,0,1,0,1,1,0
Chubut,Sarmiento,Sarmiento,1,1,0,1,1,1,1,1,1
Chubut,Tehuelches,Frontera de Río Pico,0,0,0,0,0,0,1,0,0
Chubut,Tehuelches,Gobernador Costa,0,0,1,0,1,0,1,0,0
Chubut,Tehuelches,José de San Martín,0,0,0,0,1,0,1,0,1
Chubut,Tehuelches,Río Pico,0,0,1,0,0,0,1,0,1
Chubut,Telsen,Gan Gan,0,0,0,0,1,0,1,1,1
Chubut,Telsen,Telsen,0,1,0,0,1,1,1,1,1
Cordoba,Calamuchita,Amboy,0,0,0,0,0,0,1,1,0
Cordoba,Calamuchita,Arroyo San Antonio,0,0,0,0,1,1,0,0,0
Cordoba,Calamuchita,Cañada del Sauce,1,0,0,0,1,0,1,0,0
Cordoba,Calamuchita,Capilla Vieja,0,0,0,0,1,1,0,1,0
Cordoba,Calamuchita,El Corcovado - El Torreón,1,0,0,0,0,0,1,1,0
Cordoba,Calamuchita,El Durazno,0,0,0,0,0,0,0,0,0
Cordoba,Calamuchita,Embalse,0,0,0,1,1,1,0,1,1
Cordoba,Calamuchita,La Cruz,1,0,0,0,1,1,1,1,0
Entre Rios,Uruguay,Las Moscas,0,0,0,1,1,0,1,1,0
Entre Rios,Uruguay,Líbaros,0,0,0,0,0,0,1,1,0
Entre Rios,Uruguay,Pronunciamiento,0,0,0,1,1,1,1,1,1
Entre Rios,Uruguay,Rocamora,0,0,0,0,0,0,1,1,0
Entre Rios,Uruguay,Santa Anita,0,0,0,1,1,0,1,1,0
Entre Rios,Uruguay,Villa Mantero,1,0,0,1,1,1,1,1,1
Entre Rios,Uruguay,Villa San Justo,0,0,0,1,1,1,1,1,0
Entre Rios,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),0,0,0,0,1,1,1,1,0
Entre Rios,Victoria,Antelo,0,0,0,0,0,0,0,0,0
Entre Rios,Victoria,Charigüé,0,0,0,0,0,0,0,0,0
Entre Rios,Victoria,Laguna del Pescado,0,0,0,0,0,0,0,0,0
Entre Rios,Victoria,Molino Doll,0,0,0,0,1,0,0,1,0
Entre Rios,Victoria,Rincón de Nogoyá,0,0,0,0,1,0,1,1,0
Entre Rios,Victoria,Victoria,1,1,0,1,1,1,1,1,0
Entre Rios,Villaguay,Estación Raíces,1,0,0,0,1,0,1,1,0
Entre Rios,Villaguay,Ingeniero Miguel Sajaroff,0,0,0,0,0,0,1,1,0
Catamarca,Ambato,Los Varela,0,0,0,0,1,0,0,0,1
Catamarca,Ambato,Singuil,0,0,0,0,1,0,0,0,0
Catamarca,Ancasti,Ancasti,0,0,0,0,1,0,0,0,1
Catamarca,Ancasti,Anquincila,0,0,0,0,0,0,0,0,0
Catamarca,Ancasti,La Candelaria,0,0,0,0,0,0,0,0,0
Catamarca,Ancasti,La Majada,0,0,0,0,0,0,0,0,0
Catamarca,Andalgalá,Aconquija,0,0,0,0,1,1,0,0,1
Catamarca,Andalgalá,Alto De Las Juntas,0,0,0,0,0,0,0,0,0
Catamarca,Andalgalá,Amanao,0,0,0,0,0,1,0,0,0
Catamarca,Andalgalá,Andalgalá,1,0,0,1,1,1,1,1,1
Catamarca,Andalgalá,Buena Vista,0,0,0,0,0,0,0,0,0
Catamarca,Andalgalá,Chaquiago,0,0,0,1,0,0,0,1,1
Catamarca,Andalgalá,Choya,0,0,0,0,0,0,0,0,0
Catamarca,Andalgalá,El Alamito,0,0,0,0,0,0,0,1,0
Catamarca,Andalgalá,El Lindero,0,0,0,0,0,0,1,0,0
Catamarca,Andalgalá,El Potrero,0,0,0,1,0,0,0,0,0
Catamarca,Andalgalá,La Aguada,0,0,0,1,0,0,0,1,0
Catamarca,Andalgalá,La Mesada,0,0,0,1,0,0,0,0,0
Catamarca,Antofagasta de la Sierra,Antofagasta de la Sierra,0,0,0,0,1,0,1,0,1
Catamarca,Antofagasta de la Sierra,Antofalla,0,0,0,0,0,0,0,0,0
Catamarca,Antofagasta de la Sierra,El Peñón,0,0,0,0,0,0,0,0,0
Catamarca,Antofagasta de la Sierra,Los Nacimientos,0,0,0,0,0,0,0,0,0
Catamarca,Belén,Barranca Larga,0,0,0,0,0,0,0,0,0
Catamarca,Belén,Belén,0,0,0,0,1,1,1,1,1
Catamarca,Belén,Cóndor Huasi,0,0,0,0,0,0,0,0,0
Catamarca,Belén,Corral Quemado,0,0,0,0,0,0,0,0,0
Catamarca,Belén,El Durazno,0,0,0,0,0,0,0,0,1
Catamarca,Belén,Farallón Negro,0,0,0,0,1,0,1,0,0
Catamarca,Belén,Hualfín,0,0,0,0,1,0,0,0,1
Catamarca,Belén,Jacipunco,0,0,0,0,0,0,0,0,0
Catamarca,Belén,La Puntilla,0,0,0,0,0,0,0,0,0
Catamarca,Belén,Las Juntas,0,0,0,0,0,0,0,1,0
Catamarca,Belén,Londres,0,0,0,0,1,0,1,1,1
Catamarca,Belén,Los Nacimientos,0,0,0,0,1,0,0,0,0
Catamarca,Belén,Puerta de Corral Quemado,0,0,0,0,0,0,0,0,0
Catamarca,Belén,Puerta de San José,0,0,0,0,0,0,0,0,1
Catamarca,Belén,Villa Vil,0,0,0,0,0,0,0,0,0
Catamarca,Capayán,Adolfo E. Carranza,0,0,0,0,0,0,0,0,0
Catamarca,Capayán,Balde de la Punta,0,0,0,0,0,0,0,0,0
Catamarca,Capayán,Capayán,0,0,0,0,1,0,0,0,1
Catamarca,Capayán,Chumbicha,1,0,0,1,1,1,1,1,1
Catamarca,Capayán,Colonia del Valle,0,0,0,0,0,0,1,0,1
Catamarca,Capayán,Colonia Nueva Coneta,0,0,0,1,1,1,1,1,1
Catamarca,Capayán,Concepción,0,0,0,0,0,0,0,0,0
Catamarca,Capayán,Coneta,0,0,0,1,0,0,1,0,1
Catamarca,Capayán,El Bañado,0,0,0,0,0,0,0,0,0
Catamarca,Capayán,Huillapima,0,0,0,1,1,1,1,1,1
Catamarca,Capayán,Los Angeles,0,0,0,0,0,0,0,1,0
Catamarca,Capayán,Los Angeles Norte,0,0,0,0,0,0,0,0,0
Catamarca,Capayán,Los Angeles Sur,0,0,0,0,0,0,0,0,0
Catamarca,Capayán,Miraflores,0,0,0,1,1,1,1,1,1
Catamarca,Capayán,San Martín,0,0,0,0,1,0,0,0,1
Catamarca,Capayán,San Pablo,0,0,0,0,0,0,0,0,0
Catamarca,Capayán,San Pedro,0,0,0,0,0,0,0,0,0
Catamarca,Capital,Barrio Bancario,0,0,0,0,1,1,0,0,0
Catamarca,Capital,El Pantanillo,1,1,0,1,1,1,1,0,1
Catamarca,Capital,San Fernando del Valle de Catamarca,1,1,1,1,1,1,1,1,1
Catamarca,El Alto,El Alto,0,0,0,0,1,1,0,1,1
Catamarca,El Alto,Guayamba,0,0,0,0,0,0,0,0,0
Catamarca,El Alto,Infanzón,0,0,0,0,0,0,0,0,0
Catamarca,El Alto,Los Corrales,0,0,0,0,0,0,0,0,0
Catamarca,El Alto,Tapso,0,0,0,0,0,0,0,0,1
Catamarca,Fray Mamerto Esquiú,San José,0,0,0,0,1,1,0,0,0
Catamarca,Fray Mamerto Esquiú,Villa Las Pirquitas,0,0,0,0,1,0,0,0,1
Catamarca,La Paz,Casa de Piedra,0,0,0,0,0,0,0,0,0
Catamarca,La Paz,El Aybal,0,0,0,0,0,0,0,0,0
Catamarca,La Paz,El Bañado,0,0,0,0,0,0,0,0,0
Catamarca,La Paz,El Divisadero,0,0,0,0,0,0,0,0,0
Catamarca,La Paz,El Quimilo,0,0,0,0,0,0,0,0,0
Catamarca,La Paz,Esquiú,0,0,0,0,1,1,0,0,0
Catamarca,La Paz,Icaño,0,0,0,0,1,1,1,0,1
Catamarca,La Paz,La Dorada,0,0,0,0,0,0,0,0,0
Catamarca,La Paz,La Guardia,0,0,0,0,1,0,0,0,0
Catamarca,La Paz,Las Esquinas,0,0,0,0,0,0,0,0,0
Catamarca,La Paz,Las Palmitas,0,0,0,0,0,0,0,0,0
Catamarca,La Paz,Quirós,0,0,0,0,1,0,1,1,0
Catamarca,La Paz,Ramblones,0,0,0,0,0,0,0,0,0
Catamarca,La Paz,Recreo,1,1,0,1,1,1,1,1,1
Catamarca,La Paz,San Antonio,0,0,0,0,1,1,1,1,0
Catamarca,Paclín,Amadores,0,0,0,0,0,0,0,0,0
Catamarca,Paclín,El Rosario,0,0,0,0,0,0,0,0,0
Catamarca,Paclín,La Bajada,0,0,0,0,0,0,0,0,0
Catamarca,Paclín,La Higuera,0,0,0,0,0,0,0,0,0
Catamarca,Paclín,La Merced,1,0,0,0,1,0,1,1,1
Entre Rios,Villaguay,Jubileo,0,0,0,1,1,0,1,1,0
Entre Rios,Villaguay,Mojones Norte,0,0,0,0,1,0,0,0,0
Entre Rios,Villaguay,Paso de la Laguna,0,0,0,0,0,0,0,1,0
Entre Rios,Villaguay,Villa Clara,1,0,0,1,1,1,1,1,1
Entre Rios,Villaguay,Villa Domínguez,0,0,0,1,1,1,1,1,0
Entre Rios,Villaguay,Villaguay,1,0,0,1,1,1,1,1,0
Formosa,Bermejo,Fortín Soledad,0,0,0,0,0,0,0,1,0
Formosa,Bermejo,Guadalcazar,0,0,0,0,0,0,0,1,0
Formosa,Bermejo,La Rinconada,0,0,0,0,0,0,0,1,0
Formosa,Bermejo,Laguna Yema,0,0,0,0,1,1,1,1,1
Formosa,Bermejo,Lamadrid,0,0,0,0,0,0,0,1,0
Formosa,Bermejo,Los Chiriguanos,0,0,0,0,1,0,1,1,0
Formosa,Bermejo,Pozo de Maza,0,0,0,0,0,0,0,1,1
Formosa,Bermejo,Pozo del Mortero,0,0,0,0,1,0,0,1,0
